Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,Attrition,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
25,1.0,984,1,1,3,75,3,3,2074,7108,1,13,4,0,5,3,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
44,2.0,1319,8,1,2,67,3,3,13341,22930,5,19,4,0,29,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,1.0,1206,7,3,2,89,3,4,2976,11781,1,13,2,0,1,5,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
31,1.0,427,2,3,4,37,2,1,2886,13531,1,15,1,1,6,5,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
55,1.0,991,1,3,4,30,3,4,17856,9125,1,16,4,1,38,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
21,1.0,622,8,1,3,89,2,4,1261,16019,1,13,2,0,1,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
19,1.0,1330,2,1,3,98,3,4,1675,19305,1,15,4,0,1,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
25,0.0,1480,1,4,4,57,3,1,6146,5640,1,13,2,1,6,2,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
32,0.0,628,28,2,1,58,3,4,2207,4306,1,11,4,2,4,1,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
35,1.0,472,5,3,3,71,3,3,4941,2851,2,15,2,1,9,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
21,1.0,828,10,1,2,99,2,4,2321,24525,0,17,4,0,3,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
27,1.0,836,16,4,3,49,3,3,2661,7747,1,14,1,1,1,6,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37,2.0,1002,2,4,1,62,3,4,5593,4235,3,13,1,0,10,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
37,2.0,715,8,1,2,99,2,3,2741,26009,3,14,4,0,7,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
33,1.0,1381,1,5,3,98,1,1,17328,15891,0,15,4,0,17,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
37,1.0,946,8,4,4,73,3,4,2932,20619,6,11,4,0,3,5,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
49,1.0,1223,1,3,2,98,3,1,2760,18698,1,15,3,0,8,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
26,1.0,663,6,3,3,56,3,3,3196,6462,5,14,1,1,8,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34,1.0,1278,3,4,2,93,3,3,5209,5594,1,17,4,3,5,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21,2.0,1224,1,3,3,38,3,3,2678,21222,1,11,2,1,3,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
29,1.0,289,9,3,1,89,2,4,2785,13556,1,11,1,0,1,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
30,1.0,1434,22,2,4,74,3,1,6146,25178,1,24,4,0,10,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
58,1.0,1351,21,4,4,59,3,1,19328,12154,5,14,4,0,30,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
40,2.0,570,26,3,4,76,3,4,2070,19737,4,20,4,0,13,2,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
31,1.0,827,8,4,1,36,2,2,6179,23361,0,14,2,2,10,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
45,1.0,775,2,3,2,78,3,3,8853,24483,4,13,1,0,18,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
59,1.0,829,2,2,4,86,3,4,19238,3334,4,15,3,0,25,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,1.0,587,1,4,2,93,2,1,3755,6209,0,13,2,1,7,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
31,1.0,334,2,4,4,77,3,4,2625,20763,0,14,4,0,4,3,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
27,1.0,895,12,3,4,85,2,4,2244,2851,1,12,2,1,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
58,0.0,1258,7,4,3,48,2,1,8722,7102,7,11,1,0,38,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,1.0,827,21,3,4,61,3,3,2886,12227,1,11,1,0,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,1.0,1157,8,2,2,84,3,2,5993,19383,7,13,1,3,7,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
39,1.0,1131,2,3,4,79,1,1,12169,21378,0,22,4,0,21,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,2.0,1302,7,5,1,46,3,3,2132,7530,2,13,2,0,8,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
27,1.0,563,5,4,4,84,2,3,4834,20750,0,12,4,0,4,2,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
37,1.0,1332,5,3,4,41,2,1,4777,26999,5,14,2,2,17,4,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,1.0,734,20,2,3,75,3,4,1010,12127,1,14,2,0,1,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
25,1.0,884,2,2,3,83,3,2,6272,2539,0,13,3,2,6,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
30,0.0,775,1,3,4,68,4,4,6162,3140,3,15,4,0,12,3,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
49,1.0,1418,20,3,4,76,2,2,7756,8952,0,18,1,1,7,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40,1.0,1448,1,2,4,80,3,3,13320,14842,1,13,4,1,22,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,2.0,810,18,3,4,60,3,1,3669,11992,3,11,1,1,8,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
44,2.0,532,1,2,1,81,2,4,1859,7160,4,12,3,0,22,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,1.0,1343,25,3,1,80,4,4,1091,4761,3,22,1,1,15,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19,1.0,944,9,1,2,69,3,3,2693,26589,1,12,2,0,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,1.0,370,1,3,3,32,2,3,4148,10415,1,15,4,0,5,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36,1.0,1277,19,3,2,83,4,3,3955,14074,1,16,1,1,7,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46,1.0,526,2,5,3,96,3,1,10453,25594,3,11,2,1,23,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
44,1.0,1450,2,3,3,92,3,1,5175,9606,2,12,4,1,15,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
32,1.0,1157,9,3,3,62,3,4,9071,20335,3,17,1,0,10,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
25,1.0,991,4,1,3,54,4,4,2014,5518,1,11,4,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
34,2.0,792,3,3,2,43,2,4,4108,4814,0,12,4,0,15,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
22,1.0,1229,1,1,3,88,2,3,2450,13888,1,16,1,0,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,2.0,1401,13,3,3,85,3,1,2580,23293,1,14,4,0,13,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
18,1.0,1206,4,3,1,54,2,2,2323,17001,1,22,3,0,1,3,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
45,1.0,827,26,3,4,100,3,4,8789,9096,1,17,4,1,10,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35,1.0,991,5,3,4,78,2,2,2404,16376,1,17,3,1,1,5,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
55,1.0,1162,21,2,3,78,3,1,2863,18203,8,14,4,1,4,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
37,1.0,691,1,4,4,32,3,3,6306,6462,7,22,4,1,15,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,1.0,1302,8,2,3,55,3,1,10938,15813,3,11,3,0,12,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50,1.0,898,13,4,3,81,3,1,19189,19562,7,13,4,1,28,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
44,1.0,587,21,2,3,51,2,3,3477,16090,1,12,4,1,10,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
43,1.0,688,3,4,3,67,3,1,13458,15881,9,18,4,1,22,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,2.0,604,15,1,3,37,3,3,2662,7975,1,11,3,1,10,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,1.0,775,1,4,2,61,2,3,6804,11761,7,17,1,3,7,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
37,1.0,217,2,3,3,39,4,4,4877,22002,6,22,3,0,5,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39,2.0,833,13,4,3,80,3,2,5768,25353,2,21,2,0,10,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
26,1.0,181,2,1,3,69,3,2,2451,4981,1,24,1,0,1,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
36,1.0,1179,28,2,2,32,3,4,5228,11652,5,13,4,1,10,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
38,0.0,1195,14,4,4,61,3,1,5087,24208,0,11,2,2,18,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37,1.0,889,2,5,4,51,4,1,6538,8891,1,12,4,0,10,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28,1.0,1254,20,3,4,88,3,1,2387,12127,1,12,3,1,2,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
32,1.0,809,1,4,3,41,3,4,4766,11925,4,13,3,0,14,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,1.0,772,8,4,2,78,3,3,5208,13583,7,12,4,1,20,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,1.0,1252,2,4,1,60,3,3,4502,5388,0,15,3,0,17,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,1.0,684,2,4,3,80,3,4,5209,22794,1,15,4,0,10,5,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
39,1.0,1369,8,3,4,61,2,3,6347,13982,2,15,1,1,18,2,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
33,1.0,1370,9,3,3,83,3,2,2180,24594,0,12,4,1,7,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27,2.0,664,6,1,4,41,1,3,6883,24252,5,12,4,0,6,5,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
48,0.0,1371,24,4,4,98,3,4,5486,14408,4,14,4,0,13,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
31,1.0,775,15,4,1,30,3,3,6384,15170,0,15,2,0,9,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34,1.0,508,2,2,4,69,3,3,5253,26458,1,19,2,1,6,6,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,1.0,943,1,1,1,76,3,2,6651,7259,1,17,2,1,10,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,1.0,734,1,3,4,55,2,1,19847,5518,1,11,3,0,21,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
42,1.0,468,8,5,3,79,3,2,18213,9277,0,13,4,0,23,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
36,1.0,444,12,4,1,48,4,3,2871,7909,7,12,3,1,16,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
27,1.0,414,9,3,2,99,3,1,4249,22149,0,15,3,0,4,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
36,2.0,300,8,4,1,55,2,4,4805,6812,7,13,4,1,16,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
30,1.0,538,8,2,3,48,3,3,4193,16102,0,13,1,0,10,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
44,1.0,469,29,5,4,92,2,4,17861,3525,5,11,2,1,23,3,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
35,1.0,771,1,3,4,35,3,4,7005,15669,4,13,1,0,12,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36,2.0,658,1,4,4,79,3,1,8837,24608,1,11,3,1,10,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
46,1.0,581,8,4,4,72,3,3,5485,14369,2,16,4,0,10,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
36,1.0,556,10,4,1,79,3,4,6653,12147,4,11,2,1,7,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36,1.0,933,25,3,3,98,3,3,2835,23213,1,16,3,1,1,2,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37,1.0,288,15,2,4,78,2,1,13744,20206,1,12,3,2,16,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
26,1.0,1258,9,3,1,82,3,4,2127,14377,1,13,3,1,1,4,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
32,2.0,645,3,3,2,75,3,4,4447,15963,1,14,4,1,10,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26,1.0,938,13,1,4,52,4,3,2844,8952,1,18,3,0,8,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
18,0.0,593,5,3,3,69,2,3,2875,13384,1,11,2,0,1,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
29,1.0,1120,29,1,2,41,3,4,5673,11806,1,12,4,0,10,2,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
51,2.0,566,19,2,4,42,3,3,17169,19764,7,12,3,1,22,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
29,1.0,604,7,1,2,76,3,4,2141,6217,0,17,4,3,6,2,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32,2.0,1283,1,4,1,42,2,3,8686,7975,1,11,3,2,9,3,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
40,1.0,607,2,3,4,87,3,3,10445,8302,1,11,1,0,20,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
24,1.0,853,15,2,1,79,3,3,1559,5598,2,19,3,1,16,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
29,1.0,1322,9,3,4,81,3,3,2899,7508,1,11,3,0,6,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
50,1.0,976,5,1,1,77,3,2,4256,18597,2,15,1,0,20,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36,1.0,234,2,2,2,94,3,4,5237,8891,1,14,1,0,10,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
28,1.0,885,1,3,4,82,2,4,3539,8302,0,13,3,0,6,5,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
49,1.0,1052,2,2,1,41,3,1,17603,19877,3,14,2,1,30,3,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
34,1.0,1332,10,2,1,87,4,3,2642,5518,1,19,4,2,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
32,1.0,989,1,3,2,78,3,4,5131,6975,1,11,4,1,9,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30,1.0,1250,3,1,2,73,3,3,2911,18103,1,14,4,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,1.0,945,1,3,3,85,3,2,6439,18597,2,12,4,0,8,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
36,1.0,1157,2,4,3,78,2,1,6172,20161,4,13,3,0,12,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
51,2.0,1396,5,3,1,34,2,1,2662,7975,1,18,4,0,10,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,1.0,267,26,4,3,97,3,3,13964,9755,2,16,4,0,25,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,1.0,1169,19,3,2,76,2,2,10883,13493,4,12,3,1,17,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,1.0,360,17,3,1,54,3,4,2304,16376,2,12,3,0,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
34,1.0,589,1,3,3,65,3,1,9208,6645,2,19,4,0,9,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
26,1.0,1329,26,5,4,44,3,1,2911,6670,0,17,1,0,4,2,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40,1.0,465,29,4,4,76,2,1,13570,24525,4,11,3,2,22,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,1.0,1441,16,5,1,36,3,4,9204,23793,1,14,3,0,9,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
46,1.0,530,29,4,3,75,2,3,9069,22376,8,14,4,0,16,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
38,1.0,602,9,4,2,62,3,4,4534,17251,8,22,1,1,8,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
28,1.0,526,3,3,1,85,3,3,1859,9150,1,13,4,0,1,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
34,0.0,1318,2,3,4,87,2,1,2904,15834,1,13,4,0,2,4,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
20,1.0,1164,9,2,2,91,2,4,6272,12858,1,15,3,0,9,3,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
27,2.0,428,20,1,2,45,2,3,7094,22174,0,19,1,1,8,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
24,1.0,1297,3,2,4,60,1,2,4539,8232,1,12,3,0,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,1.0,1276,1,3,2,62,3,3,6142,4223,9,14,3,1,9,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1.0,640,6,3,3,48,3,4,2356,22456,7,19,2,1,6,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
38,1.0,170,2,4,4,75,2,3,5433,2644,8,11,2,0,13,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
28,1.0,1302,5,1,3,48,3,4,3989,16117,1,12,4,1,5,2,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
21,1.0,492,9,2,4,31,3,2,2780,25479,1,13,4,0,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29,1.0,665,7,1,4,97,3,3,2285,8306,1,14,4,2,7,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
53,2.0,1476,4,3,3,93,3,4,19094,2338,4,12,4,1,26,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28,1.0,534,2,3,4,44,2,4,2694,5543,1,12,4,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
32,1.0,1334,6,1,2,73,3,4,2837,12291,1,13,3,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,1.0,1319,10,1,2,67,3,1,7104,20794,1,13,4,1,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,1.0,446,3,3,1,42,2,2,2851,9192,1,20,1,0,6,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
31,1.0,1134,23,3,4,40,3,2,4332,13554,0,12,3,1,9,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
32,1.0,662,1,3,1,44,3,3,4037,14255,0,11,3,1,4,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
37,1.0,1091,1,2,1,100,3,4,5094,8059,9,15,2,0,10,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32,2.0,289,2,4,3,57,3,3,2956,4223,3,11,2,0,5,5,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
28,1.0,1434,6,2,2,66,3,3,3221,4668,1,12,3,1,3,1,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
54,1.0,267,5,4,1,63,3,3,5810,22553,0,21,2,1,13,4,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
34,1.0,1277,28,3,2,74,2,3,4025,16632,1,12,4,1,6,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
29,1.0,269,19,3,3,68,3,3,2644,3372,1,14,1,1,10,2,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
36,0.0,855,1,4,1,77,3,4,5770,13035,1,12,4,2,10,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37,1.0,575,7,3,4,77,3,1,2655,7102,1,13,2,0,10,3,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
41,1.0,279,1,4,3,80,3,4,17665,14074,1,13,2,0,22,4,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
34,1.0,855,10,1,4,75,3,2,9278,8416,1,15,4,1,9,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27,1.0,1334,7,4,1,71,2,3,2168,4488,0,13,2,1,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
42,2.0,1084,2,5,2,45,4,3,14336,17477,5,13,2,1,23,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,2.0,653,1,3,1,92,3,3,5147,23457,1,15,4,1,10,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
44,1.0,906,9,1,1,88,3,3,2342,17205,2,11,3,0,7,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
35,1.0,913,23,3,1,73,3,2,5902,23679,1,13,4,0,17,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
55,1.0,287,23,3,3,72,2,3,5957,25479,6,12,3,1,14,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31,1.0,322,1,3,3,59,2,4,5417,15596,1,21,1,1,6,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
40,1.0,583,13,2,4,46,1,3,5914,5197,1,19,3,0,18,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
27,1.0,1107,23,3,1,84,3,3,3633,3445,1,15,3,0,6,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
38,1.0,1089,17,4,4,82,2,2,10999,14168,7,21,2,2,15,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38,1.0,735,8,1,3,52,3,4,4108,4681,1,13,3,1,13,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
34,1.0,1180,4,4,4,93,3,4,9985,9262,7,20,3,0,7,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
56,1.0,882,1,4,4,94,2,3,2774,13934,0,13,3,1,6,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
39,1.0,682,1,4,4,57,4,3,7441,20161,1,11,4,1,41,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
35,1.0,419,10,3,2,91,3,4,4189,23163,1,12,1,1,5,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36,1.0,775,5,2,4,66,3,2,5561,7507,5,13,1,3,9,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,1.0,532,2,1,4,86,1,3,18947,17519,7,11,1,1,22,4,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
38,1.0,921,2,2,2,69,2,1,2838,18698,4,19,3,1,8,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
35,2.0,208,2,1,4,72,2,2,3902,19191,1,18,3,0,1,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
35,1.0,575,15,3,4,91,2,1,2696,4223,1,12,4,1,1,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35,1.0,193,10,5,2,66,2,3,4968,3010,2,17,4,1,5,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
26,1.0,989,26,2,4,65,3,1,4284,23848,1,15,1,0,8,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29,1.0,1222,7,3,2,47,3,1,3143,16392,1,13,3,0,7,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
